,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
1361,48,51,27,60,24,71,44,29,2.090909090909091
1362,56,26,25,38,43,37,71,69,1.3181818181818181
1363,29,74,74,39,84,67,58,36,2.727272727272727
1364,78,41,80,40,73,82,62,45,3.272727272727273
1365,73,85,50,62,24,52,34,47,3.090909090909091
1366,78,58,77,35,34,52,52,89,2.909090909090909
1367,80,75,42,59,42,33,44,83,2.9545454545454546
1368,90,65,21,56,47,25,48,33,2.1818181818181817
1369,74,61,47,72,60,83,52,50,4.045454545454546
1370,50,36,81,70,73,84,47,46,3.272727272727273
1371,58,74,66,77,89,34,73,32,3.272727272727273
1372,85,77,89,71,61,52,33,63,4.2272727272727275
1373,38,66,76,28,56,30,91,82,2.5
1374,45,43,88,55,82,30,91,69,2.772727272727273
1375,33,86,49,79,89,74,39,62,3.6818181818181817
1376,44,82,43,40,78,54,90,35,2.590909090909091
1377,31,74,86,58,20,51,56,40,2.4545454545454546
1378,48,21,90,54,32,22,40,74,1.8636363636363635
1379,75,84,66,40,52,25,88,75,3.409090909090909
1380,29,86,84,49,83,37,62,83,3.1818181818181817
1381,80,51,47,68,63,59,25,29,2.909090909090909
1382,28,71,72,64,78,49,72,74,3.772727272727273
1383,86,45,66,80,84,24,59,35,2.909090909090909
1384,88,22,68,39,65,41,53,60,2.409090909090909
1385,67,55,74,83,43,45,74,58,3.272727272727273
1386,88,69,30,36,84,37,39,37,2.090909090909091
1387,22,21,61,65,68,43,76,33,1.8181818181818181
1388,38,28,34,30,84,42,33,77,1.5
1389,46,84,48,44,65,29,54,60,2.727272727272727
1390,62,78,47,41,58,41,69,67,3.0454545454545454
1391,80,82,24,64,53,35,86,37,2.772727272727273
1392,23,37,39,77,40,44,28,80,1.6363636363636365
1393,85,77,90,77,66,65,54,83,4.636363636363637
1394,88,38,58,35,40,25,64,78,1.9545454545454546
1395,73,84,26,47,50,84,53,45,3.3636363636363638
1396,58,30,28,86,36,66,43,37,1.6818181818181819
1397,38,65,37,27,60,87,31,66,2.5
1398,70,88,39,89,62,71,25,65,4.045454545454546
1399,40,77,41,72,58,49,51,68,3.1818181818181817
1400,45,87,40,55,29,49,64,44,2.272727272727273
1401,68,63,60,70,46,56,67,25,3.1818181818181817
1402,55,67,52,67,62,49,47,45,3.1363636363636362
1403,44,58,79,20,55,64,30,61,2.6363636363636362
1404,32,65,43,67,69,81,72,69,3.3636363636363638
1405,31,35,50,66,70,48,77,26,2.0
1406,22,39,43,26,64,41,45,60,1.4090909090909092
1407,83,80,34,55,43,60,27,66,3.227272727272727
1408,38,53,61,84,86,52,29,60,3.227272727272727
1409,71,37,91,24,58,59,70,29,2.1818181818181817
1410,40,50,74,41,28,54,58,35,1.8181818181818181
1411,42,27,88,89,91,54,66,73,3.227272727272727
1412,76,25,83,49,78,60,54,53,3.1818181818181817
1413,53,48,25,41,75,90,75,75,3.1818181818181817
1414,26,50,57,22,81,62,74,34,2.272727272727273
1415,87,91,37,80,90,87,21,58,4.045454545454546
1416,33,89,21,84,67,57,75,30,2.772727272727273
1417,42,54,58,28,29,91,56,44,1.9090909090909092
1418,30,48,81,50,68,45,50,51,2.590909090909091
1419,49,84,63,49,47,86,49,48,3.1363636363636362
1420,23,27,90,78,57,38,64,71,2.409090909090909
1421,22,64,20,80,31,64,56,81,2.772727272727273
1422,87,61,36,53,22,79,53,51,3.0454545454545454
1423,88,27,69,45,28,28,29,68,1.8636363636363635
1424,36,68,48,50,20,62,62,33,2.0454545454545454
1425,64,74,66,44,32,70,85,23,2.8636363636363638
1426,72,90,35,71,69,68,71,40,3.727272727272727
1427,51,91,83,44,50,33,52,72,3.1363636363636362
1428,73,39,77,60,78,78,88,56,3.6818181818181817
1429,67,20,49,74,59,69,44,78,3.090909090909091
1430,75,52,67,30,72,29,43,21,2.3181818181818183
1431,31,54,55,47,21,85,74,62,2.5454545454545454
1432,67,22,57,53,21,78,75,54,2.5454545454545454
1433,26,52,80,37,51,66,31,59,2.3636363636363638
1434,53,85,76,73,49,50,56,53,3.6818181818181817
1435,76,70,83,62,58,42,34,45,3.409090909090909
1436,61,53,83,38,25,68,52,78,2.909090909090909
1437,41,43,64,50,50,42,62,48,2.090909090909091
1438,36,29,47,86,39,75,58,88,2.3636363636363638
1439,78,46,41,48,31,48,78,48,2.1818181818181817
1440,90,91,52,54,63,77,56,60,4.181818181818182
1441,20,20,58,90,47,57,76,60,2.409090909090909
1442,57,84,43,37,34,35,55,36,1.5454545454545454
1443,41,31,34,71,36,24,80,81,1.7272727272727273
1444,36,87,46,72,55,81,28,66,3.409090909090909
1445,74,90,74,38,88,87,74,75,4.318181818181818
1446,27,27,82,32,62,58,62,86,2.272727272727273
1447,38,79,64,39,49,25,58,27,1.6818181818181819
1448,56,36,54,81,22,62,80,83,2.8181818181818183
1449,46,82,29,78,91,29,33,50,2.9545454545454546
1450,40,36,73,78,32,71,39,68,2.5
1451,76,47,70,78,77,20,35,73,3.5454545454545454
1452,77,89,40,64,49,87,39,20,3.1818181818181817
1453,34,78,38,78,26,28,81,49,2.090909090909091
1454,38,90,69,39,90,75,65,77,3.5
1455,53,82,82,66,90,22,62,50,3.590909090909091
1456,37,38,70,49,45,36,60,84,1.8636363636363635
1457,37,42,52,40,70,37,64,34,1.4545454545454546
1458,76,30,53,66,25,83,41,33,2.227272727272727
1459,51,44,88,38,35,42,86,65,1.9545454545454546
1460,39,34,71,90,25,28,59,85,1.9545454545454546
1461,75,49,23,85,26,55,43,87,2.8636363636363638
1462,74,43,53,40,48,48,24,65,2.3636363636363638
1463,56,77,75,20,87,28,27,37,2.4545454545454546
1464,29,29,87,25,54,65,80,76,2.3181818181818183
1465,58,54,78,51,91,89,68,65,3.909090909090909
1466,76,64,50,52,30,31,59,54,2.6363636363636362
1467,25,31,48,37,29,55,62,34,0.7727272727272727
1468,44,52,23,21,21,57,24,43,1.2272727272727273
1469,29,76,69,20,29,25,66,65,2.0
1470,44,69,39,55,30,90,81,38,2.1818181818181817
1471,72,59,53,25,90,91,37,55,3.272727272727273
1472,58,37,36,30,70,63,84,59,2.272727272727273
1473,57,90,30,46,73,37,63,70,3.1363636363636362
1474,87,65,33,77,25,30,62,58,2.6818181818181817
1475,46,74,55,66,56,31,38,63,2.9545454545454546
1476,44,82,26,21,35,22,56,72,1.8636363636363635
1477,78,38,41,42,26,40,28,65,1.5909090909090908
1478,77,54,34,42,80,31,69,39,2.227272727272727
1479,36,57,65,46,49,39,67,60,2.1818181818181817
1480,76,23,30,74,40,87,55,33,2.3181818181818183
1481,84,52,28,90,43,67,33,86,3.272727272727273
1482,56,63,42,37,74,56,31,70,3.0
1483,54,37,67,36,66,60,41,51,2.3181818181818183
1484,22,76,31,66,74,89,67,25,3.0
1485,22,49,37,39,29,73,58,70,1.8636363636363635
1486,20,20,30,61,35,84,57,38,1.3636363636363635
1487,24,20,38,66,43,70,28,75,2.0454545454545454
1488,49,45,65,41,34,36,48,48,1.5
1489,52,84,39,53,20,54,47,77,2.909090909090909
1490,40,63,58,44,25,43,44,64,2.0
1491,54,74,84,80,87,72,56,49,4.2272727272727275
1492,20,87,48,72,61,70,31,62,3.5454545454545454
1493,55,42,82,60,66,55,75,86,3.4545454545454546
1494,36,70,22,27,55,40,64,80,2.3181818181818183
1495,48,70,82,88,88,78,52,52,4.2272727272727275
1496,66,65,37,77,40,55,71,23,2.727272727272727
1497,83,54,57,65,79,70,78,83,4.318181818181818
1498,65,60,43,46,51,75,85,60,3.5
1499,24,42,22,61,78,44,80,78,2.4545454545454546
1500,41,87,88,55,72,75,82,41,3.6363636363636362
1501,35,58,30,36,42,25,43,70,1.4090909090909092
1502,60,56,60,29,53,26,88,86,2.772727272727273
1503,51,68,81,81,78,49,70,39,3.4545454545454546
1504,35,87,79,55,35,29,82,30,2.0
1505,71,44,38,76,91,52,30,71,3.3181818181818183
1506,82,56,33,45,46,42,38,89,2.590909090909091
1507,32,31,39,78,57,23,26,32,1.0909090909090908
1508,68,40,42,90,61,34,72,86,2.9545454545454546
1509,36,45,72,40,53,85,48,73,2.8181818181818183
1510,40,51,28,62,23,85,46,56,2.409090909090909
1511,66,53,73,61,81,72,56,84,4.2727272727272725
1512,25,50,60,21,66,87,77,41,2.5
1513,35,90,29,28,48,56,87,75,2.5
1514,60,55,66,33,38,59,81,58,2.5
1515,82,91,35,76,76,32,66,46,3.409090909090909
1516,82,59,52,73,45,72,39,65,3.6818181818181817
1517,55,29,91,61,53,66,49,84,3.1363636363636362
1518,51,74,56,23,35,44,83,65,2.5
1519,46,70,55,85,48,43,86,48,3.0454545454545454
1520,37,23,48,51,39,53,63,26,1.1818181818181819
1521,88,38,39,27,42,20,61,53,1.4090909090909092
1522,21,38,63,81,91,75,87,73,3.3181818181818183
1523,50,30,42,37,40,45,61,74,1.7727272727272727
1524,80,48,89,89,80,75,30,85,4.2272727272727275
1525,43,88,82,50,75,32,83,35,2.8181818181818183
1526,91,25,70,29,88,75,76,43,2.8636363636363638
1527,22,57,58,84,24,82,35,34,2.1818181818181817
1528,52,86,22,83,72,86,42,65,3.9545454545454546
1529,55,31,65,76,20,55,37,65,2.409090909090909
1530,61,48,36,63,55,20,56,57,2.409090909090909
1531,89,32,33,60,51,25,90,45,2.1363636363636362
1532,22,58,36,23,80,38,83,70,2.1363636363636362
1533,82,50,82,72,44,58,49,68,3.5454545454545454
1534,25,56,84,68,62,68,71,21,2.8636363636363638
1535,31,56,30,62,74,41,91,22,2.1363636363636362
1536,65,67,90,50,56,51,89,38,3.1818181818181817
1537,72,46,82,71,43,39,27,35,2.3181818181818183
1538,34,33,31,23,26,36,41,44,0.18181818181818182
1539,70,70,25,33,78,45,70,40,2.909090909090909
1540,46,65,23,88,56,81,59,53,3.3181818181818183
1541,43,62,65,40,29,56,81,73,2.6818181818181817
1542,43,75,91,35,85,31,47,68,2.8181818181818183
1543,60,85,29,78,46,48,91,84,3.590909090909091
1544,87,52,91,20,83,89,48,50,3.5454545454545454
1545,66,90,24,20,27,21,59,29,1.5909090909090908
1546,23,75,21,23,83,38,46,62,2.227272727272727
1547,30,41,74,34,30,28,69,78,1.5
1548,75,42,38,52,62,91,90,67,3.272727272727273
1549,62,82,42,42,59,49,35,87,3.0454545454545454
1550,78,55,48,31,48,42,60,81,2.6818181818181817
1551,60,65,55,55,48,80,41,63,3.5
1552,33,26,58,67,57,53,61,55,2.227272727272727
1553,78,40,83,56,57,53,81,65,3.3181818181818183
1554,42,25,84,84,31,40,28,87,2.090909090909091
1555,42,58,48,71,88,79,91,45,3.409090909090909
1556,75,35,70,47,43,91,49,53,2.727272727272727
1557,53,68,83,77,83,30,60,58,3.5454545454545454
1558,77,76,74,59,81,66,35,77,4.363636363636363
1559,43,45,66,87,61,41,42,28,2.272727272727273
1560,67,62,48,35,76,30,76,20,2.3636363636363638
1561,58,39,29,43,50,80,35,54,2.0454545454545454
1562,28,72,37,44,32,58,56,61,2.1363636363636362
1563,60,90,79,41,46,47,73,52,3.227272727272727
1564,26,81,91,44,50,60,73,58,3.090909090909091
1565,51,21,61,78,21,25,56,33,1.5909090909090908
1566,26,48,84,91,82,54,61,71,3.4545454545454546
1567,75,73,86,32,58,55,20,81,3.5454545454545454
1568,84,89,55,52,38,28,83,58,2.909090909090909
1569,29,53,65,81,48,28,64,85,2.727272727272727
1570,82,35,71,43,60,25,22,87,2.5
1571,76,74,74,28,37,91,75,53,3.3636363636363638
1572,39,63,87,53,50,76,53,47,3.090909090909091
1573,65,66,65,84,35,48,37,48,2.8636363636363638
1574,84,90,84,71,53,57,90,79,4.454545454545454
1575,74,31,48,51,83,66,56,48,2.909090909090909
1576,59,32,54,41,38,66,91,27,1.5909090909090908
1577,54,55,32,79,77,41,23,35,2.4545454545454546
1578,84,61,86,82,55,73,91,20,3.8636363636363638
1579,38,77,74,22,30,49,51,39,1.7727272727272727
1580,65,81,76,80,31,45,42,86,3.590909090909091
1581,72,32,28,67,67,65,52,33,2.4545454545454546
1582,70,69,60,69,22,70,88,57,3.6363636363636362
1583,65,83,31,23,85,24,65,88,3.0
1584,23,59,70,84,25,31,86,70,2.590909090909091
1585,41,62,65,36,66,49,22,66,2.590909090909091
1586,89,71,43,82,50,20,45,66,3.409090909090909
1587,52,82,79,37,67,91,22,25,3.0
1588,77,90,83,44,39,52,39,33,2.590909090909091
1589,75,47,49,70,59,33,79,44,2.6818181818181817
1590,43,22,80,34,63,66,32,50,2.090909090909091
1591,68,58,40,73,78,43,38,82,3.3636363636363638
1592,60,88,48,42,59,40,62,42,2.6363636363636362
1593,39,53,38,27,44,66,46,37,1.3181818181818181
1594,77,80,44,53,67,41,69,89,3.6363636363636362
1595,59,62,81,87,84,33,58,43,3.227272727272727
1596,64,85,26,44,25,27,30,38,1.5909090909090908
1597,33,45,22,63,31,53,70,23,1.5454545454545454
1598,61,74,75,51,81,54,38,71,4.090909090909091
1599,42,28,51,86,77,65,40,58,2.772727272727273
1600,90,60,61,43,57,66,83,34,3.090909090909091
1601,48,34,24,37,74,61,36,70,2.1818181818181817
1602,69,56,72,85,48,71,50,44,3.4545454545454546
1603,39,48,40,42,56,21,53,40,1.2727272727272727
1604,86,20,74,68,76,63,65,52,3.5
1605,49,77,30,40,33,31,28,37,1.3181818181818181
1606,45,54,25,78,84,55,40,46,2.909090909090909
1607,40,38,47,73,65,52,71,48,2.4545454545454546
1608,53,25,88,27,45,85,80,84,2.727272727272727
1609,38,65,54,65,75,35,35,24,2.227272727272727
1610,91,42,56,25,70,39,75,22,2.0454545454545454
1611,77,51,70,20,80,82,84,41,3.409090909090909
1612,56,71,40,51,24,58,52,23,2.3636363636363638
1613,39,48,43,55,62,25,29,24,1.4090909090909092
1614,42,54,28,78,56,76,27,75,3.1363636363636362
1615,70,60,28,22,56,75,32,64,3.0454545454545454
1616,36,68,60,26,37,58,35,69,2.0454545454545454
1617,44,91,38,49,28,62,36,60,2.409090909090909
1618,20,56,48,26,81,77,50,70,2.909090909090909
1619,34,29,58,73,65,76,46,54,2.6818181818181817
1620,31,89,61,47,36,57,59,31,2.090909090909091
1621,52,21,35,38,75,26,69,77,1.9545454545454546
1622,90,41,89,40,25,57,86,59,2.5
1623,88,63,89,60,49,58,67,62,3.8181818181818183
1624,34,61,83,87,81,49,86,56,3.4545454545454546
1625,70,43,29,50,32,72,25,24,1.9545454545454546
1626,45,44,53,48,79,31,69,54,2.272727272727273
1627,22,80,48,42,27,49,63,41,1.8181818181818181
1628,63,83,43,35,32,62,76,48,2.590909090909091
1629,88,67,51,51,91,89,61,88,4.318181818181818
1630,62,42,37,56,31,58,67,28,1.7272727272727273
1631,91,39,79,43,36,20,83,67,2.0454545454545454
1632,28,39,45,37,59,37,30,74,1.2727272727272727
1633,57,86,26,43,72,86,23,87,3.5
1634,68,51,45,39,47,90,40,52,2.6818181818181817
1635,69,76,25,90,81,74,80,85,4.409090909090909
1636,60,90,53,71,38,70,29,83,3.772727272727273
1637,70,87,86,58,54,35,71,37,3.090909090909091
1638,82,75,71,49,22,29,57,65,3.0
1639,49,57,55,46,51,27,46,37,1.8636363636363635
1640,46,22,62,43,38,65,81,82,2.227272727272727
1641,24,31,34,76,72,41,53,31,1.6363636363636365
1642,78,66,33,21,47,67,91,62,3.0
1643,20,82,65,67,81,23,36,82,3.1818181818181817
1644,51,35,80,62,56,29,69,34,2.0
1645,59,67,82,75,29,72,91,24,3.1818181818181817
1646,50,58,23,75,68,72,56,34,3.0
1647,81,22,54,57,35,73,47,61,2.6818181818181817
1648,36,25,49,86,20,35,46,86,1.6363636363636365
1649,37,39,37,44,53,47,80,82,1.7272727272727273
1650,20,62,77,63,34,85,91,76,3.3181818181818183
1651,62,74,29,23,62,51,86,74,3.3181818181818183
1652,21,40,71,65,78,77,53,33,2.6818181818181817
1653,53,91,81,45,29,87,47,83,3.5
1654,30,73,22,53,40,45,33,80,2.409090909090909
1655,20,63,61,75,91,37,59,30,2.590909090909091
1656,45,87,63,90,76,23,69,41,3.227272727272727
1657,89,52,54,47,51,25,49,49,2.5454545454545454
1658,86,90,51,69,91,64,46,45,4.0
1659,43,63,48,46,62,21,62,22,2.0454545454545454
1660,41,87,34,69,52,82,76,80,3.590909090909091
1661,63,63,91,48,72,61,64,35,3.409090909090909
1662,31,52,53,61,57,77,54,85,3.272727272727273
1663,87,51,48,37,81,40,54,76,3.0454545454545454
1664,49,49,21,67,77,43,54,40,2.272727272727273
1665,24,47,37,80,65,46,32,86,2.5454545454545454
1666,30,31,77,49,24,25,29,29,0.7272727272727273
1667,41,67,81,35,82,75,71,75,3.590909090909091
1668,42,35,35,59,48,20,62,46,1.2727272727272727
1669,23,64,56,24,63,47,76,20,2.0454545454545454
1670,61,52,36,63,27,90,36,39,2.3181818181818183
1671,49,56,73,58,34,52,77,45,2.590909090909091
1672,86,55,77,84,53,51,64,77,4.045454545454546
1673,43,81,50,71,79,79,81,59,4.0
1674,20,34,25,40,24,67,28,73,1.3636363636363635
1675,80,70,87,77,38,49,86,91,3.909090909090909
1676,31,84,45,85,50,86,61,38,3.0454545454545454
1677,91,89,36,45,49,49,50,49,2.8181818181818183
1678,80,82,56,62,72,71,81,74,4.681818181818182
1679,56,90,50,63,30,68,60,88,3.5454545454545454
1680,89,58,55,78,76,52,61,69,4.0
1681,66,32,72,55,77,28,77,43,2.4545454545454546
1682,39,83,27,91,49,57,75,69,3.0454545454545454
1683,84,26,76,66,59,58,43,34,2.5454545454545454
1684,23,87,31,90,85,89,91,67,3.727272727272727
1685,77,20,77,71,75,89,74,72,4.090909090909091
1686,43,51,48,56,31,57,23,47,1.9545454545454546
1687,43,32,45,34,30,33,39,56,0.7272727272727273
1688,35,26,44,34,25,47,46,72,1.1363636363636365
1689,67,24,68,86,73,65,80,20,3.0454545454545454
1690,65,69,78,63,42,30,65,79,3.272727272727273
1691,34,77,35,43,41,45,85,30,1.6818181818181819
1692,78,84,60,27,77,52,35,51,3.4545454545454546
1693,81,28,53,51,70,67,56,83,3.409090909090909
1694,82,90,59,69,72,26,55,31,3.227272727272727
1695,91,37,44,42,50,52,81,52,2.3636363636363638
1696,57,56,82,78,43,62,71,47,3.272727272727273
1697,33,75,70,81,66,21,21,51,3.0
1698,43,83,48,30,66,79,62,30,2.6363636363636362
1699,41,46,81,62,38,82,72,82,3.090909090909091
1700,68,88,24,51,40,43,86,59,2.772727272727273
1701,53,66,57,78,61,43,74,77,3.6818181818181817
1702,26,65,55,90,86,82,82,45,3.5454545454545454
1703,31,80,52,82,61,28,72,68,3.1818181818181817
1704,74,88,86,47,59,42,83,77,3.772727272727273
1705,60,45,78,69,62,90,35,42,3.272727272727273
1706,63,84,46,48,49,67,87,78,3.6363636363636362
1707,22,28,32,58,84,64,76,26,1.8636363636363635
1708,40,66,24,60,57,63,62,63,3.090909090909091
1709,75,45,33,90,32,87,88,84,3.3181818181818183
1710,72,80,36,35,43,87,60,47,2.8636363636363638
1711,25,24,45,80,70,45,81,68,2.590909090909091
1712,45,79,76,71,47,53,72,35,3.227272727272727
1713,72,47,82,46,91,53,21,83,3.5454545454545454
1714,63,50,26,32,74,68,28,69,2.8636363636363638
1715,31,85,44,53,30,30,71,20,1.6363636363636365
1716,30,51,28,35,51,52,79,46,1.8636363636363635
1717,64,29,46,29,78,57,38,67,2.3636363636363638
1718,20,29,68,65,65,45,61,71,2.590909090909091
1719,62,64,91,85,83,55,87,81,4.409090909090909
1720,64,44,64,76,60,62,58,75,3.6818181818181817
1721,36,33,35,40,47,81,56,77,1.9090909090909092
1722,31,29,80,56,80,48,88,46,2.3181818181818183
1723,47,49,36,53,36,78,41,76,2.4545454545454546
1724,58,69,57,86,73,62,62,40,3.6363636363636362
1725,67,37,84,23,31,24,65,38,1.1818181818181819
1726,69,48,37,62,75,41,82,83,3.1818181818181817
1727,69,50,57,31,78,74,78,28,2.9545454545454546
1728,81,20,43,77,69,25,31,46,2.272727272727273
1729,70,75,48,33,73,23,65,20,2.6363636363636362
1730,85,72,48,41,20,42,65,23,2.227272727272727
1731,73,60,47,31,82,84,46,83,3.727272727272727
1732,81,21,51,55,66,72,62,41,2.909090909090909
1733,66,34,91,67,80,42,89,67,3.1363636363636362
1734,47,52,35,54,37,50,26,64,2.1818181818181817
1735,21,56,45,67,22,83,35,52,2.3636363636363638
1736,45,69,59,56,87,33,38,82,3.0454545454545454
1737,32,85,81,84,66,29,29,31,2.590909090909091
1738,29,78,86,71,47,70,27,24,3.0
1739,37,25,81,51,54,65,37,38,1.8181818181818181
1740,38,49,23,90,48,56,55,20,1.8636363636363635
1741,72,69,66,34,79,53,34,45,3.1363636363636362
1742,91,30,36,28,47,30,65,22,1.1363636363636365
1743,71,77,82,46,33,89,24,49,3.272727272727273
1744,60,34,80,22,66,53,34,57,2.3636363636363638
1745,41,58,31,65,39,54,33,23,1.6363636363636365
1746,26,64,58,62,62,55,44,37,2.5454545454545454
1747,77,49,60,74,68,46,85,63,3.6818181818181817
1748,57,55,82,51,32,20,25,38,1.8181818181818181
1749,66,24,60,59,68,46,82,88,3.0454545454545454
1750,79,83,76,91,56,49,37,26,3.409090909090909
1751,56,77,62,60,77,33,30,73,3.590909090909091
1752,47,46,70,41,26,60,28,38,1.7727272727272727
1753,38,25,66,86,41,41,36,50,1.7272727272727273
1754,52,84,26,29,21,69,35,57,2.272727272727273
1755,73,28,44,68,54,62,61,61,3.0
1756,50,30,82,53,73,40,48,83,2.8636363636363638
1757,73,58,77,22,51,27,64,66,2.8181818181818183
1758,89,84,65,87,87,34,87,82,4.2272727272727275
1759,61,89,38,44,49,50,52,66,2.9545454545454546
1760,29,74,39,62,73,89,86,49,3.3181818181818183
1761,23,61,83,80,53,48,35,75,3.227272727272727
1762,81,62,22,91,87,69,41,58,3.772727272727273
1763,57,30,60,78,55,62,44,37,2.4545454545454546
1764,45,53,60,32,31,83,56,79,2.6818181818181817
1765,45,77,60,79,61,32,84,53,3.409090909090909
1766,72,73,25,25,63,59,88,34,2.772727272727273
1767,38,77,77,68,62,82,88,35,3.3636363636363638
1768,28,86,64,85,46,47,85,89,3.409090909090909
1769,59,86,63,30,56,77,90,41,3.1363636363636362
1770,75,54,89,83,63,50,41,91,4.045454545454546
1771,62,80,21,74,23,46,60,80,3.272727272727273
1772,20,82,85,80,32,80,52,66,3.409090909090909
1773,77,30,51,69,75,79,25,88,3.5454545454545454
1774,61,60,27,30,34,73,52,90,2.772727272727273
1775,26,32,22,81,52,65,68,46,2.090909090909091
1776,42,43,79,68,69,26,22,38,1.8636363636363635
1777,79,67,36,23,51,86,36,27,2.5
1778,23,30,20,69,45,86,44,89,2.227272727272727
1779,48,77,40,78,25,36,81,69,2.727272727272727
1780,57,36,81,41,59,42,35,62,2.090909090909091
1781,48,47,90,76,39,37,60,49,2.227272727272727
1782,34,28,49,65,32,78,57,79,2.227272727272727
1783,22,56,78,51,47,86,21,63,2.909090909090909
1784,91,77,55,60,49,91,62,49,3.8181818181818183
1785,66,45,48,43,52,61,85,75,3.090909090909091
1786,36,38,38,91,56,83,66,20,1.9545454545454546
1787,89,56,69,53,72,34,82,39,2.909090909090909
1788,60,41,68,70,22,69,35,26,2.3181818181818183
1789,62,29,48,56,75,41,42,51,2.409090909090909
1790,50,53,82,58,61,81,65,53,3.6363636363636362
1791,20,59,47,39,74,25,42,81,2.1363636363636362
1792,81,80,81,74,60,27,48,34,3.3636363636363638
1793,30,24,22,33,77,39,40,65,1.2727272727272727
1794,80,61,27,26,57,54,69,23,2.409090909090909
1795,77,79,70,37,35,24,36,84,2.727272727272727
1796,53,65,63,73,66,49,27,37,3.0
1797,74,41,66,33,31,25,66,73,2.090909090909091
1798,67,40,62,32,35,74,59,51,2.3181818181818183
1799,73,38,63,61,26,77,43,42,2.4545454545454546
1800,78,47,53,43,65,46,83,50,2.909090909090909
1801,63,38,80,49,74,65,79,30,2.727272727272727
1802,34,29,48,71,24,88,21,90,2.227272727272727
1803,76,61,34,48,66,55,60,53,3.227272727272727
1804,69,55,91,35,83,40,40,56,2.8181818181818183
1805,79,42,80,53,25,33,88,42,2.090909090909091
1806,55,59,66,69,63,91,69,26,3.272727272727273
1807,32,49,59,41,78,81,71,20,2.3636363636363638
1808,29,85,62,24,25,81,41,85,2.6818181818181817
1809,20,60,86,61,65,30,33,48,2.5454545454545454
1810,82,62,37,88,35,73,78,37,3.0
1811,66,87,29,36,30,62,31,21,2.0
1812,46,48,78,39,45,40,86,64,2.272727272727273
1813,80,68,77,54,74,66,24,34,3.5
1814,76,55,69,48,80,72,77,80,4.136363636363637
1815,46,66,65,87,62,67,55,46,3.5454545454545454
1816,78,47,82,70,45,61,42,61,3.590909090909091
1817,50,27,80,56,46,43,53,68,2.3636363636363638
1818,23,43,88,70,52,85,70,24,2.6363636363636362
1819,31,72,31,32,47,45,37,82,2.1363636363636362
1820,51,28,22,56,82,69,82,82,2.9545454545454546
1821,48,75,36,66,63,44,36,21,2.409090909090909
1822,32,51,85,59,41,30,74,29,1.7727272727272727
1823,43,81,20,51,64,40,33,35,2.1363636363636362
1824,32,60,73,47,72,42,54,77,3.090909090909091
1825,83,26,60,61,27,53,68,70,2.8636363636363638
1826,24,30,73,44,63,58,48,21,1.6363636363636365
1827,34,34,60,20,36,42,59,42,0.7727272727272727
1828,55,70,68,91,89,45,40,59,3.772727272727273
1829,90,86,23,72,63,90,38,91,4.181818181818182
1830,48,70,60,43,82,89,48,52,3.5454545454545454
1831,77,50,79,29,20,62,51,69,2.909090909090909
1832,25,31,74,74,27,20,81,41,1.5
1833,70,59,37,61,80,25,80,51,3.090909090909091
1834,69,68,71,91,78,86,37,47,4.045454545454546
1835,61,26,25,83,79,67,44,25,2.5
1836,28,68,52,47,50,87,71,72,3.272727272727273
1837,60,44,28,70,24,69,32,56,2.3636363636363638
1838,23,47,50,54,49,63,60,47,2.3181818181818183
1839,21,78,44,57,40,37,72,87,2.4545454545454546
1840,41,76,30,25,45,43,23,84,2.1363636363636362
1841,57,41,83,62,82,63,76,52,3.4545454545454546
1842,70,75,30,45,47,61,64,75,3.5454545454545454
1843,76,66,67,35,80,75,61,80,4.0
1844,28,87,26,37,90,26,34,71,2.272727272727273
1845,63,36,63,22,24,57,77,64,2.090909090909091
1846,21,48,33,82,42,88,59,77,2.6818181818181817
1847,77,84,89,66,46,28,48,86,3.6363636363636362
1848,71,49,34,64,78,49,71,33,2.772727272727273
1849,37,68,50,31,38,86,85,71,2.590909090909091
1850,43,52,49,59,40,81,52,90,2.909090909090909
1851,37,76,52,52,69,52,26,32,2.5454545454545454
1852,85,89,23,33,27,30,73,43,1.9545454545454546
1853,91,45,30,86,68,36,82,51,2.909090909090909
1854,81,26,63,64,20,77,24,89,2.9545454545454546
1855,33,55,67,68,60,31,59,83,2.8181818181818183
1856,70,56,35,36,91,22,28,91,2.590909090909091
1857,73,31,40,43,70,49,67,85,2.727272727272727
1858,25,46,25,52,78,64,83,28,2.227272727272727
1859,55,58,83,49,77,29,89,80,3.272727272727273
1860,84,84,63,49,28,30,90,44,2.590909090909091
1861,73,75,70,85,60,77,72,36,4.181818181818182
1862,49,38,57,32,28,28,30,50,0.9545454545454546
1863,82,70,67,62,76,26,29,64,3.727272727272727
1864,89,58,45,39,82,76,54,82,3.590909090909091
1865,23,25,30,48,52,88,69,37,1.5454545454545454
1866,70,29,38,67,63,79,48,81,3.227272727272727
1867,67,58,62,44,64,45,24,23,2.409090909090909
1868,54,87,31,64,75,38,25,75,3.227272727272727
1869,49,51,43,78,60,51,62,44,2.8636363636363638
1870,72,85,63,23,63,57,63,57,3.5
1871,58,34,71,80,21,67,84,72,3.0
1872,69,36,52,45,45,27,54,55,1.9090909090909092
1873,34,24,59,56,48,31,91,74,1.8636363636363635
